"entity_definition_id","id","qualified_api_name","durable_id","namespace_prefix","developer_name","master_label","label","length","data_type","service_data_type_id","value_type_id","extra_type_info","is_calculated","is_high_scale_number","is_html_formatted","is_name_field","is_nillable","is_workflow_filterable","is_compact_layoutable","precision","scale","is_field_history_tracked","is_indexed","is_api_filterable","is_api_sortable","is_list_filterable","is_list_sortable","is_api_groupable","is_list_visible","controlling_field_definition_id","last_modified_date","last_modified_by_id","publisher_id","running_user_field_access_id","relationship_name","reference_target_field","is_compound","is_search_prefilterable","is_polymorphic_foreign_key","is_ai_prediction_field","business_owner_id","business_status","security_classification","compliance_group","description","_fivetran_deleted","_fivetran_synced"
"01I41000002c7hn.ChangeEvent","000000000000000AAA",SBQQ__OrderProduct__c,"01I41000002c7hn.ChangeEvent.00N4100000Wtq2c",SBQQ,OrderProduct,Order Product,Order Product,18,Lookup(Order Product),id,id,,false,false,false,false,true,true,false,0,0,false,true,false,false,true,true,false,true,,2017-07-13 09:41:16.000 -0700,"00541000000K0azAAC",SBQQ,"01I41000002c7hn.ChangeEvent.00N4100000Wtq2c.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,The order product this Block Price applies to when the order product is created.,false,2025-04-14 08:29:45.738 -0700
CaseHistory,"000000000000000AAA",CaseId,CaseHistory.Case,,Case,Case,Case,18,Lookup(Case),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,CaseHistory.Case.005UZ00000BrdXxYAJ,Case,,false,false,false,false,,,,,,false,2025-04-14 08:28:52.865 -0700
EventRelation,"000000000000000AAA",IsWhat,EventRelation.IsWhat,,IsWhat,Is What,Is What,0,Checkbox,boolean,boolean,,false,false,false,false,false,false,false,0,0,false,false,true,true,true,true,true,true,,,,System,EventRelation.IsWhat.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:08.053 -0700
"01IUZ000000NrQK.ChangeEvent","000000000000000AAA",LCOM_Order_Status__c,"01IUZ000000NrQK.ChangeEvent.00NUZ000001eyXU",,LCOM_Order_Status,LCOM Order Status,LCOM Order Status,255,Picklist,string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2024-05-16 23:24:01.000 -0700,"005UZ000002t937YAA",,"01IUZ000000NrQK.ChangeEvent.00NUZ000001eyXU.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Status for the LCOM Order,false,2025-04-14 08:29:23.872 -0700
ConferenceNumberChangeEvent,"000000000000000AAA",Id,ConferenceNumberChangeEvent.Id,,Id,Change Event ID,Change Event ID,18,Lookup(),id,id,,false,false,false,false,true,false,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,ConferenceNumberChangeEvent.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:59.609 -0700
CaseHistory,"000000000000000AAA",Id,CaseHistory.Id,,Id,Case History ID,Case History ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,CaseHistory.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:52.698 -0700
SolutionHistory,"000000000000000AAA",Id,SolutionHistory.Id,,Id,Solution History ID,Solution History ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,SolutionHistory.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:30:12.295 -0700
CollaborationGroupMember,"000000000000000AAA",Id,CollaborationGroupMember.Id,,Id,Group Member Id,Group Member Id,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,CollaborationGroupMember.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:54.979 -0700
"01I41000002c7hn.ChangeEvent","000000000000000AAA",Name,"01I41000002c7hn.ChangeEvent.Name",,Name,<Entity>,<Entity>,80,Text(80),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01I41000002c7hn.ChangeEvent.Name.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.738 -0700
CampaignMemberStatus,"000000000000000AAA",Id,CampaignMemberStatus.Id,,Id,Campaign Member Status ID,Campaign Member Status ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,CampaignMemberStatus.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:52.865 -0700
EventRelation,"000000000000000AAA",Id,EventRelation.Id,,Id,Event Relation ID,Event Relation ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,EventRelation.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:08.053 -0700
ConferenceNumberChangeEvent,"000000000000000AAA",Name,ConferenceNumberChangeEvent.Name,,Name,Name,Name,255,Auto Number,string,string,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,ConferenceNumberChangeEvent.Name.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:59.609 -0700
FlowInterviewLogShare,"000000000000000AAA",Id,FlowInterviewLogShare.Id,,Id,Custom Object Share ID,Custom Object Share ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,FlowInterviewLogShare.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:10.709 -0700
"01I41000002c7hn.ChangeEvent","000000000000000AAA",Id,"01I41000002c7hn.ChangeEvent.Id",,Id,Change Event ID,Change Event ID,18,Lookup(),id,id,,false,false,false,false,true,false,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01I41000002c7hn.ChangeEvent.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.738 -0700
"01IUZ000000NrQK.ChangeEvent","000000000000000AAA",Id,"01IUZ000000NrQK.ChangeEvent.Id",,Id,Change Event ID,Change Event ID,18,Lookup(),id,id,,false,false,false,false,true,false,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01IUZ000000NrQK.ChangeEvent.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:23.871 -0700
EventRelation,"000000000000000AAA",Response,EventRelation.Response,,Response,Response,Response,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,EventRelation.Response.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:08.053 -0700
"01IUZ000000NrQK.ChangeEvent","000000000000000AAA",LCOM_Order_Cancellation_Reason__c,"01IUZ000000NrQK.ChangeEvent.00NUZ000001eyXT",,LCOM_Order_Cancellation_Reason,LCOM Order Cancellation Reason,LCOM Order Cancellation Reason,255,Picklist,string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2024-05-16 23:24:01.000 -0700,"005UZ000002t937YAA",,"01IUZ000000NrQK.ChangeEvent.00NUZ000001eyXT.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:23.872 -0700
ContactShare,"000000000000000AAA",Id,ContactShare.Id,,Id,Contact Share ID,Contact Share ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,ContactShare.Id.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:01.903 -0700
"01IUZ000000NrQK.ChangeEvent","000000000000000AAA",Name,"01IUZ000000NrQK.ChangeEvent.Name",,Name,<Entity>,<Entity>,80,Text(80),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,,,CDC,"01IUZ000000NrQK.ChangeEvent.Name.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:29:23.871 -0700
"01IUZ000000GKHK.Share","000000000000000AAA",Id,"01IUZ000000GKHK.Share.Id",,Id,Custom Object Share ID,Custom Object Share ID,18,Lookup(),id,id,,false,false,false,false,false,false,false,0,0,false,true,true,true,true,true,true,true,,,,System,"01IUZ000000GKHK.Share.Id.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,,false,2025-04-14 08:30:31.151 -0700
ApexTestRunResult,"000000000000000AAA",ClassesEnqueued,ApexTestRunResult.ClassesEnqueued,,ClassesEnqueued,Number of classes enqueued in this test run,Number of classes enqueued in this test run,0,"Number(9, 0)",integer,integer,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,ApexTestRunResult.ClassesEnqueued.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:47.111 -0700
QuickTextUsage,"000000000000000AAA",LoggedTime,QuickTextUsage.LoggedTime,,LoggedTime,Logged Time,Logged Time,0,Date/Time,datetime,datetime,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,QuickTextUsage.LoggedTime.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.742 -0700
SkillRequirementHistory,"000000000000000AAA",SkillRequirementId,SkillRequirementHistory.SkillRequirement,,SkillRequirement,Skill Requirement,Skill Requirement,18,Lookup(Skill Requirement),id,id,,false,false,false,false,false,true,false,0,0,false,true,true,true,true,true,true,true,,,,System,SkillRequirementHistory.SkillRequirement.005UZ00000BrdXxYAJ,SkillRequirement,,false,false,false,false,,,,,,false,2025-04-14 08:30:12.292 -0700
CombinedAttachment,"000000000000000AAA",ExternalDataSourceType,CombinedAttachment.ExternalDataSourceType,,ExternalDataSourceType,Type,Type,80,Picklist(Apex Class),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,CombinedAttachment.ExternalDataSourceType.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:55.077 -0700
CombinedAttachment,"000000000000000AAA",ExternalDataSourceName,CombinedAttachment.ExternalDataSourceName,,ExternalDataSourceName,External Data Source,External Data Source,80,Text(80),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,CombinedAttachment.ExternalDataSourceName.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:55.077 -0700
ApexTestRunResult,"000000000000000AAA",EndTime,ApexTestRunResult.EndTime,,EndTime,End time of the test run,End time of the test run,0,Date/Time,datetime,datetime,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,ApexTestRunResult.EndTime.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:47.069 -0700
ApexTestRunResult,"000000000000000AAA",LastModifiedDate,ApexTestRunResult.LastModifiedDate,,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,ApexTestRunResult.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:47.069 -0700
CombinedAttachment,"000000000000000AAA",LastModifiedDate,CombinedAttachment.LastModifiedDate,,LastModifiedDate,Content Modified Date,Content Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,CombinedAttachment.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:55.039 -0700
OmniSupervisorConfigSkill,"000000000000000AAA",LastModifiedDate,OmniSupervisorConfigSkill.LastModifiedDate,,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,OmniSupervisorConfigSkill.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:35.131 -0700
ChangeRequestRelatedItem,"000000000000000AAA",LastModifiedDate,ChangeRequestRelatedItem.LastModifiedDate,,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,false,true,,,,System,ChangeRequestRelatedItem.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:54.880 -0700
QuickTextUsage,"000000000000000AAA",LastModifiedDate,QuickTextUsage.LastModifiedDate,,LastModifiedDate,Last Modified Date,Last Modified Date,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,QuickTextUsage.LastModifiedDate.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.741 -0700
ApexTestRunResult,"000000000000000AAA",StartTime,ApexTestRunResult.StartTime,,StartTime,Start time of the test run,Start time of the test run,0,Date/Time,datetime,datetime,,false,false,false,false,false,true,false,0,0,false,false,true,true,true,true,false,true,,,,System,ApexTestRunResult.StartTime.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:47.069 -0700
CombinedAttachment,"000000000000000AAA",RecordType,CombinedAttachment.RecordType,,RecordType,Type,Type,30,Text(30),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,CombinedAttachment.RecordType.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:55.039 -0700
ChangeRequestRelatedItem,"000000000000000AAA",AssetId,ChangeRequestRelatedItem.Asset,,Asset,Asset,Asset,18,Lookup(Asset),id,id,,false,false,false,false,false,true,true,0,0,false,false,true,true,true,true,true,true,,,,System,ChangeRequestRelatedItem.Asset.005UZ00000BrdXxYAJ,Asset,,false,false,false,false,,,,,,false,2025-04-14 08:28:54.880 -0700
ApexTestRunResult,"000000000000000AAA",Source,ApexTestRunResult.Source,,Source,Client that kicked off the test run,Client that kicked off the test run,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,true,true,true,true,true,true,,,,System,ApexTestRunResult.Source.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:47.069 -0700
QuickTextUsage,"000000000000000AAA",UserRecordAccessId,QuickTextUsage.UserRecordAccess,,UserRecordAccess,Object Access Level,Object Access Level,18,Lookup(User Record Access),id,id,,false,false,false,false,true,false,false,0,0,false,false,true,true,true,true,true,true,,,,System,QuickTextUsage.UserRecordAccess.005UZ00000BrdXxYAJ,UserRecordAccess,,false,false,false,false,,,,,,false,2025-04-14 08:29:45.741 -0700
AccountChangeEvent,"000000000000000AAA",codesters__Codesters_Organization__c,AccountChangeEvent.00N8X00000Hn8Bv,codesters,Codesters_Organization,Codesters Organization,Codesters Organization,18,Lookup(Codesters Organization),id,id,,false,false,false,false,true,true,false,0,0,false,true,false,false,true,true,false,true,,2023-05-12 13:22:35.000 -0700,"0051L000007gwhLQAQ",codesters,AccountChangeEvent.00N8X00000Hn8Bv.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.301 -0700
AccountChangeEvent,"000000000000000AAA",Schools_in_District__c,AccountChangeEvent.00N4100000BcdDX,,Schools_in_District,Schools in District,Schools in District,0,"Number(18, 0)",double,double,,false,false,false,false,true,true,false,18,0,false,false,false,false,true,true,false,true,,2025-01-13 08:25:07.000 -0800,"005UZ00000B4tsPYAR",,AccountChangeEvent.00N4100000BcdDX.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Integrations: Gainsight.,false,2025-04-14 08:28:44.087 -0700
AccountChangeEvent,"000000000000000AAA",Trend_Local_Revenue__c,AccountChangeEvent.00N1L00000FHNzu,,Trend_Local_Revenue,Trend Local Revenue,Trend Local Revenue,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2020-03-27 15:28:58.000 -0700,"00541000003jeZTAAY",,AccountChangeEvent.00N1L00000FHNzu.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.427 -0700
AccountChangeEvent,"000000000000000AAA",X9th_Grade_Enrollment__c,AccountChangeEvent.00N1L00000Ebv5A,,X9th_Grade_Enrollment,"9th Grade Enrollment","9th Grade Enrollment",0,"Number(18, 0)",double,double,,false,false,false,false,true,true,false,18,0,false,false,false,false,true,true,false,true,,2025-01-13 08:21:07.000 -0800,"005UZ00000B4tsPYAR",,AccountChangeEvent.00N1L00000Ebv5A.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Integrations: Gainsight.,false,2025-04-14 08:28:44.332 -0700
AccountChangeEvent,"000000000000000AAA",NCES_Unique_ID__c,AccountChangeEvent.00N8X00000Hn9YH,,NCES_Unique_ID,NCES Unique ID,NCES Unique ID,0,Text(0),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2024-06-20 16:32:26.000 -0700,"0051L000007gwhLQAQ",,AccountChangeEvent.00N8X00000Hn9YH.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.302 -0700
AccountChangeEvent,"000000000000000AAA",X2020_Service_Purchased__c,AccountChangeEvent.00N1L00000FHKoF,,X2020_Service_Purchased,"2020 Service Purchased","2020 Service Purchased",0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,2020-03-18 09:04:41.000 -0700,"0051L000007gwhLQAQ",,AccountChangeEvent.00N1L00000FHKoF.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Denotes if customer purchased training for 2020 school year,false,2025-04-14 08:28:44.427 -0700
"01I41000002TCbk","000000000000000AAA",SBQQ__Country__c,"01I41000002TCbk.00N4100000bkdjl",SBQQ,Country,Country,Country,25,Text(25),string,string,,false,false,false,false,true,true,true,0,0,false,false,true,true,true,true,true,true,,2017-11-22 14:57:01.000 -0800,"00541000003jYT0AAM",SBQQ,"01I41000002TCbk.00N4100000bkdjl.005UZ00000BrdXxYAJ",,,false,false,false,false,,,,,Optional - to track the company address associated to the certificate,false,2025-04-14 08:30:08.562 -0700
AccountChangeEvent,"000000000000000AAA",District_Total_Expenditures__c,AccountChangeEvent.00N1L00000FHO0T,,District_Total_Expenditures,District Total Expenditures,District Total Expenditures,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2020-03-27 15:48:46.000 -0700,"00541000003jeZTAAY",,AccountChangeEvent.00N1L00000FHO0T.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.428 -0700
AccountChangeEvent,"000000000000000AAA",iPads_for_Instruction__c,AccountChangeEvent.00N1L00000FHO25,,iPads_for_Instruction,iPads for Instruction,iPads for Instruction,255,Text(255),string,string,,false,false,false,false,true,true,false,0,0,false,false,false,false,true,true,false,true,,2020-03-27 15:58:27.000 -0700,"00541000003jeZTAAY",,AccountChangeEvent.00N1L00000FHO25.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.428 -0700
AccountChangeEvent,"000000000000000AAA",OTC_Provisioned__c,AccountChangeEvent.00N1L00000EoFvS,,OTC_Provisioned,OTC Provisioned,OTC Provisioned,0,Checkbox,boolean,boolean,,false,false,false,false,false,true,false,0,0,false,false,false,false,true,true,false,true,,2025-01-13 08:24:13.000 -0800,"005UZ00000B4tsPYAR",,AccountChangeEvent.00N1L00000EoFvS.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,"checks the box if the otc provisioned date is not blank

Integrations: Gainsight.",false,2025-04-14 08:28:44.267 -0700
AccountChangeEvent,"000000000000000AAA",Measures_of_Success__c,AccountChangeEvent.00N1L00000FH7iY,,Measures_of_Success,Measures of Success,Measures of Success,32768,Long Text Area(32768),string,string,plaintextarea,false,false,false,false,true,true,false,0,0,false,false,false,false,false,true,false,true,,2019-08-27 14:31:00.000 -0700,"0051L000007gwhLQAQ",,AccountChangeEvent.00N1L00000FH7iY.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,,false,2025-04-14 08:28:44.395 -0700
AccountChangeEvent,"000000000000000AAA",EasyCode_TAM_6_8__c,AccountChangeEvent.00N8X00000HyMS5,,EasyCode_TAM_6_8,EasyCode TAM (6-8),EasyCode TAM (6-8),0,"Currency(18, 0)",double,double,,false,false,false,false,true,true,false,18,0,false,false,false,false,true,true,false,true,,2023-02-17 14:26:48.000 -0800,"0051L000007gwhLQAQ",,AccountChangeEvent.00N8X00000HyMS5.005UZ00000BrdXxYAJ,,,false,false,false,false,,,,,Estimated possible sales for this account based on all 6-8 students purchasing EasyCode,false,2025-04-14 08:28:44.301 -0700
